OBJECTID,DESCRIPTION,ID,MEDAGE_CY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1153,94590 (Vallejo),94590,38.3,38.3,26265000.0,27185.902798842413,1756054174172,Synapse54,1756054174172,Synapse54
1154,94591 (Vallejo),94591,42.6,42.6,79318750.0,46475.142519759844,1756054174172,Synapse54,1756054174172,Synapse54
1155,94592 (Vallejo),94592,37.4,37.4,83250000.0,54113.3716212466,1756054174172,Synapse54,1756054174172,Synapse54
1156,94595 (Walnut Creek),94595,69.8,69.8,22441250.0,27242.334942141977,1756054174172,Synapse54,1756054174172,Synapse54
1157,94596 (Walnut Creek),94596,40.0,40.0,25090000.0,33248.130813113195,1756054174172,Synapse54,1756054174172,Synapse54
1158,94597 (Walnut Creek),94597,39.1,39.1,17013750.0,31479.338025195626,1756054174172,Synapse54,1756054174172,Synapse54
1159,94598 (Walnut Creek),94598,46.5,46.5,67831250.0,63008.414546352564,1756054174172,Synapse54,1756054174172,Synapse54
1160,94599 (Yountville),94599,73.5,73.5,20018750.0,29205.07516171,1756054174172,Synapse54,1756054174172,Synapse54
1161,94601 (Oakland),94601,35.6,35.6,13943750.0,18349.720180776094,1756054174172,Synapse54,1756054174172,Synapse54
1162,94602 (Oakland),94602,42.8,42.8,13646250.0,21588.38789807006,1756054174172,Synapse54,1756054174172,Synapse54
1163,94603 (Oakland),94603,34.0,34.0,11437500.0,21701.930270637928,1756054174172,Synapse54,1756054174172,Synapse54
1164,94605 (Oakland),94605,39.9,39.9,36245000.0,35977.024008053464,1756054174172,Synapse54,1756054174172,Synapse54
1165,94606 (Oakland),94606,38.0,38.0,9702500.0,19242.259050820518,1756054174172,Synapse54,1756054174172,Synapse54
1166,94607 (Oakland),94607,37.6,37.6,24873203.125,40019.1115525416,1756054174172,Synapse54,1756054174172,Synapse54
1167,94608 (Emeryville),94608,36.2,36.2,11448750.0,22133.80384554899,1756054174172,Synapse54,1756054174172,Synapse54
1168,94609 (Oakland),94609,36.3,36.3,7158750.0,16013.641817611286,1756054174172,Synapse54,1756054174172,Synapse54
1169,94610 (Oakland),94610,40.2,40.2,8597500.0,20636.10890556893,1756054174172,Synapse54,1756054174172,Synapse54
1170,94611 (Oakland),94611,43.7,43.7,30835000.0,45382.08862699567,1756054174172,Synapse54,1756054174172,Synapse54
1171,94612 (Oakland),94612,38.5,38.5,4592500.0,12459.640590920164,1756054174172,Synapse54,1756054174172,Synapse54
1172,94613 (Oakland),94613,25.7,25.7,950000.0,4332.7769722455205,1756054174172,Synapse54,1756054174172,Synapse54
1173,94618 (Oakland),94618,43.2,43.2,9627500.0,23724.951700597434,1756054174172,Synapse54,1756054174172,Synapse54
1174,94619 (Oakland),94619,41.9,41.9,21550000.0,38411.73802145522,1756054174172,Synapse54,1756054174172,Synapse54
1175,94621 (Oakland),94621,32.6,32.6,34898750.0,51069.44120233758,1756054174172,Synapse54,1756054174172,Synapse54
1176,94702 (Berkeley),94702,39.7,39.7,5062500.0,13287.7522007073,1756054174172,Synapse54,1756054174172,Synapse54
1177,94703 (Berkeley),94703,36.6,36.6,5585000.0,13683.807286621532,1756054174172,Synapse54,1756054174172,Synapse54
1178,94704 (Berkeley),94704,22.9,22.9,3836250.0,13275.383848431153,1756054174172,Synapse54,1756054174172,Synapse54
1179,94705 (Berkeley),94705,41.0,41.0,8207500.0,18516.697516674507,1756054174172,Synapse54,1756054174172,Synapse54
1180,94706 (Albany),94706,38.6,38.6,5622500.0,12787.664244040816,1756054174172,Synapse54,1756054174172,Synapse54
1181,94707 (Berkeley),94707,51.9,51.9,7140000.0,17761.549282885757,1756054174172,Synapse54,1756054174172,Synapse54
1182,94708 (Berkeley),94708,52.1,52.1,14228750.0,22299.465393309543,1756054174172,Synapse54,1756054174172,Synapse54
1183,94709 (Berkeley),94709,28.5,28.5,2322500.0,7835.1045108572525,1756054174172,Synapse54,1756054174172,Synapse54
1184,94710 (Berkeley),94710,35.4,35.4,11503750.0,35001.34195935962,1756054174172,Synapse54,1756054174172,Synapse54
1185,94720 (Berkeley),94720,21.9,21.9,8385000.0,19365.307606227696,1756054174172,Synapse54,1756054174172,Synapse54
1186,94801 (Richmond),94801,35.1,35.1,46068495.30078125,88537.37395278645,1756054174172,Synapse54,1756054174172,Synapse54
1187,94803 (El Sobrante),94803,43.6,43.6,49006250.0,43171.71395325093,1756054174172,Synapse54,1756054174172,Synapse54
1188,94804 (Richmond),94804,37.6,37.6,27698750.0,54628.65113178123,1756054174172,Synapse54,1756054174172,Synapse54
1189,94805 (Richmond),94805,42.1,42.1,8102500.0,20079.968226340305,1756054174172,Synapse54,1756054174172,Synapse54
1190,94806 (San Pablo),94806,37.3,37.3,33213750.0,34385.71246225268,1756054174172,Synapse54,1756054174172,Synapse54
1191,94901 (San Rafael),94901,40.7,40.7,49727500.0,49335.59131618208,1756054174172,Synapse54,1756054174172,Synapse54
1192,94903 (San Rafael),94903,47.8,47.8,89123750.0,62935.070213839885,1756054174172,Synapse54,1756054174172,Synapse54
1193,94904 (Greenbrae),94904,48.1,48.1,19072500.0,44977.236079953276,1756054174172,Synapse54,1756054174172,Synapse54
1194,94920 (Belvedere Tiburon),94920,49.7,49.7,27387500.0,45997.61573042189,1756054174172,Synapse54,1756054174172,Synapse54
1195,94922 (Bodega),94922,52.5,52.5,31617500.0,26976.81171788209,1756054174172,Synapse54,1756054174172,Synapse54
1196,94923 (Bodega Bay),94923,62.2,62.2,78107500.0,76550.30511295974,1756054174172,Synapse54,1756054174172,Synapse54
1197,94924 (Bolinas),94924,54.7,54.7,37218750.0,41354.78845069323,1756054174172,Synapse54,1756054174172,Synapse54
1198,94925 (Corte Madera),94925,44.3,44.3,14052500.0,24155.030727831603,1756054174172,Synapse54,1756054174172,Synapse54
1199,94928 (Rohnert Park),94928,36.0,36.0,32102500.0,39654.33776754188,1756054174172,Synapse54,1756054174172,Synapse54
1200,94929 (Dillon Beach),94929,58.4,58.4,19942500.0,26137.93592511669,1756054174172,Synapse54,1756054174172,Synapse54
1201,94930 (Fairfax),94930,49.6,49.6,119661250.0,73706.84851572299,1756054174172,Synapse54,1756054174172,Synapse54
1202,94931 (Cotati),94931,40.4,40.4,28973750.0,35990.29185776876,1756054174172,Synapse54,1756054174172,Synapse54
1203,94933 (Forest Knolls),94933,52.3,52.3,4448750.0,12544.659273185944,1756054174172,Synapse54,1756054174172,Synapse54
1204,94937 (Inverness),94937,59.1,59.1,246983750.0,178610.32234468556,1756054174172,Synapse54,1756054174172,Synapse54
1205,94938 (Lagunitas),94938,52.7,52.7,6782500.0,15726.75505383175,1756054174172,Synapse54,1756054174172,Synapse54
1206,94939 (Larkspur),94939,49.1,49.1,8768750.0,24560.305315578702,1756054174172,Synapse54,1756054174172,Synapse54
1207,94940 (Marshall),94940,44.6,44.6,49223750.0,39378.107282493416,1756054174172,Synapse54,1756054174172,Synapse54
1208,94941 (Mill Valley),94941,47.7,47.7,110412500.0,81974.36142957072,1756054174172,Synapse54,1756054174172,Synapse54
1209,94945 (Novato),94945,47.3,47.3,113731250.0,63499.26070738912,1756054174172,Synapse54,1756054174172,Synapse54
1210,94946 (Nicasio),94946,52.7,52.7,261306250.0,103605.52257664883,1756054174172,Synapse54,1756054174172,Synapse54
1211,94947 (Novato),94947,46.1,46.1,85353750.0,55533.65245981714,1756054174172,Synapse54,1756054174172,Synapse54
1212,94949 (Novato),94949,46.0,46.0,63641250.0,46033.94447930226,1756054174172,Synapse54,1756054174172,Synapse54
1213,94951 (Penngrove),94951,49.9,49.9,66362500.0,57812.552828383814,1756054174172,Synapse54,1756054174172,Synapse54
1214,94952 (Petaluma),94952,45.1,45.1,907382500.0,216786.04092412948,1756054174172,Synapse54,1756054174172,Synapse54
1215,94954 (Petaluma),94954,43.4,43.4,295150000.0,113438.69677077251,1756054174172,Synapse54,1756054174172,Synapse54
1216,94956 (Point Reyes Station),94956,57.8,57.8,151471250.0,79211.99184241424,1756054174172,Synapse54,1756054174172,Synapse54
1217,94957 (Ross),94957,44.2,44.2,5090000.0,19202.748423774818,1756054174172,Synapse54,1756054174172,Synapse54
1218,94960 (San Anselmo),94960,47.7,47.7,24278750.0,34159.769581309134,1756054174172,Synapse54,1756054174172,Synapse54
1219,94963 (San Geronimo),94963,53.2,53.2,22935000.0,37740.272158010375,1756054174172,Synapse54,1756054174172,Synapse54
1220,94964 (San Quentin),94964,44.8,44.8,2011250.0,7928.856043675777,1756054174172,Synapse54,1756054174172,Synapse54
1221,94965 (Sausalito),94965,49.8,49.8,47155000.0,65635.09359463719,1756054174172,Synapse54,1756054174172,Synapse54
1222,94970 (Stinson Beach),94970,62.8,62.8,23106250.0,39029.73349044978,1756054174172,Synapse54,1756054174172,Synapse54
1223,94971 (Tomales),94971,57.1,57.1,46922500.0,52901.45809577671,1756054174172,Synapse54,1756054174172,Synapse54
1224,94972 (Valley Ford),94972,47.1,47.1,2076250.0,7672.454741523393,1756054174172,Synapse54,1756054174172,Synapse54
1225,94973 (Woodacre),94973,54.4,54.4,14508750.0,20767.84374269274,1756054174172,Synapse54,1756054174172,Synapse54
1226,95002 (Alviso),95002,39.0,39.0,26031250.0,27326.673490056444,1756054174172,Synapse54,1756054174172,Synapse54
1227,95003 (Aptos),95003,50.1,50.1,140703750.0,74972.31141864396,1756054174172,Synapse54,1756054174172,Synapse54
1228,95004 (Aromas),95004,44.3,44.3,70840000.0,47837.525635774786,1756054174172,Synapse54,1756054174172,Synapse54
1229,95005 (Ben Lomond),95005,46.5,46.5,63142500.0,57597.60430783969,1756054174172,Synapse54,1756054174172,Synapse54
1230,95006 (Boulder Creek),95006,47.5,47.5,227731250.0,93595.64295033453,1756054174172,Synapse54,1756054174172,Synapse54
1231,95007 (Brookdale),95007,44.8,44.8,2186250.0,8727.794485183467,1756054174172,Synapse54,1756054174172,Synapse54
1232,95008 (Campbell),95008,40.3,40.3,26187500.0,30816.57239438804,1756054174172,Synapse54,1756054174172,Synapse54
1233,95010 (Capitola),95010,47.8,47.8,5355000.0,11175.385300652071,1756054174172,Synapse54,1756054174172,Synapse54
1234,95012 (Castroville),95012,32.2,32.2,68320000.0,70293.82014422608,1756054174172,Synapse54,1756054174172,Synapse54
1235,95013 (Coyote),95013,38.1,38.1,19997500.0,21577.471261129933,1756054174172,Synapse54,1756054174172,Synapse54
1236,95014 (Cupertino),95014,42.1,42.1,135323750.0,95080.11933006915,1756054174172,Synapse54,1756054174172,Synapse54
1237,95017 (Davenport),95017,42.5,42.5,77106250.0,48461.89661682616,1756054174172,Synapse54,1756054174172,Synapse54
1238,95018 (Felton),95018,45.5,45.5,67745000.0,77928.66696088675,1756054174172,Synapse54,1756054174172,Synapse54
1239,95019 (Freedom),95019,35.8,35.8,2728750.0,13015.43071550151,1756054174172,Synapse54,1756054174172,Synapse54
1240,95020 (Gilroy),95020,38.1,38.1,532735000.0,159685.39428111474,1756054174172,Synapse54,1756054174172,Synapse54
1241,95023 (Hollister),95023,37.3,37.3,2433151250.0,417451.34080958413,1756054174172,Synapse54,1756054174172,Synapse54
1242,95030 (Los Gatos),95030,48.6,48.6,42745000.0,43278.79434903162,1756054174172,Synapse54,1756054174172,Synapse54
1243,95032 (Los Gatos),95032,45.3,45.3,66841250.0,66775.07216875133,1756054174172,Synapse54,1756054174172,Synapse54
1244,95033 (Los Gatos),95033,48.1,48.1,433942500.0,195891.63466029018,1756054174172,Synapse54,1756054174172,Synapse54
1245,95035 (Milpitas),95035,37.6,37.6,187637500.0,102315.48122464163,1756054174172,Synapse54,1756054174172,Synapse54
1246,95037 (Morgan Hill),95037,41.3,41.3,974893750.0,217239.51527004814,1756054174172,Synapse54,1756054174172,Synapse54
1247,95039 (Moss Landing),95039,36.6,36.6,65552500.0,42057.93748458445,1756054174172,Synapse54,1756054174172,Synapse54
1248,95041 (Mount Hermon),95041,42.8,42.8,506250.0,4602.8054095749285,1756054174172,Synapse54,1756054174172,Synapse54
1249,95043 (Paicines),95043,43.7,43.7,3434651250.0,389534.65855446976,1756054174172,Synapse54,1756054174172,Synapse54
1250,95045 (San Juan Bautista),95045,42.5,42.5,287832500.0,100255.74313742101,1756054174172,Synapse54,1756054174172,Synapse54
1251,95046 (San Martin),95046,43.7,43.7,70702500.0,47567.12313602033,1756054174172,Synapse54,1756054174172,Synapse54
1252,95050 (Santa Clara),95050,35.4,35.4,23300000.0,27050.25671103547,1756054174172,Synapse54,1756054174172,Synapse54
1253,95051 (Santa Clara),95051,36.5,36.5,27115000.0,32250.762453848703,1756054174172,Synapse54,1756054174172,Synapse54
1254,95053 (Santa Clara),95053,21.5,21.5,430000.0,2598.7697042446225,1756054174172,Synapse54,1756054174172,Synapse54
1255,95054 (Santa Clara),95054,34.9,34.9,25902500.0,20327.017580521304,1756054174172,Synapse54,1756054174172,Synapse54
1256,95060 (Santa Cruz),95060,39.3,39.3,390322500.0,180011.4574761688,1756054174172,Synapse54,1756054174172,Synapse54
1257,95062 (Santa Cruz),95062,43.2,43.2,21053750.0,29326.314878389698,1756054174172,Synapse54,1756054174172,Synapse54
1258,95064 (Santa Cruz),95064,20.2,20.2,11828750.0,20096.7819951355,1756054174172,Synapse54,1756054174172,Synapse54
1259,95065 (Santa Cruz),95065,46.4,46.4,44010000.0,49924.45928885469,1756054174172,Synapse54,1756054174172,Synapse54
1260,95066 (Scotts Valley),95066,45.0,45.0,70187500.0,52097.078357703984,1756054174172,Synapse54,1756054174172,Synapse54
1261,95070 (Saratoga),95070,50.2,50.2,105935000.0,75864.13990745506,1756054174172,Synapse54,1756054174172,Synapse54
1262,95073 (Soquel),95073,48.2,48.2,64808750.0,48545.27842634926,1756054174172,Synapse54,1756054174172,Synapse54
1263,95075 (Tres Pinos),95075,44.8,44.8,15145000.0,25280.32302919955,1756054174172,Synapse54,1756054174172,Synapse54
1264,95076 (Watsonville),95076,36.6,36.6,548466202.8828125,195157.05824299002,1756054174172,Synapse54,1756054174172,Synapse54
1265,95110 (San Jose),95110,35.0,35.0,18826250.0,37925.92030792083,1756054174172,Synapse54,1756054174172,Synapse54
1266,95111 (San Jose),95111,37.8,37.8,23723750.0,27668.60026776279,1756054174172,Synapse54,1756054174172,Synapse54
1267,95112 (San Jose),95112,34.8,34.8,28405000.0,42756.67298455327,1756054174172,Synapse54,1756054174172,Synapse54
1268,95113 (San Jose),95113,34.3,34.3,1601805.55859375,12687.476675156697,1756054174172,Synapse54,1756054174172,Synapse54
1269,95116 (San Jose),95116,36.1,36.1,14998750.0,19196.04047382664,1756054174172,Synapse54,1756054174172,Synapse54
1270,95117 (San Jose),95117,36.6,36.6,10102500.0,13572.503955712044,1756054174172,Synapse54,1756054174172,Synapse54
1271,95118 (San Jose),95118,41.0,41.0,16810000.0,20813.45344806542,1756054174172,Synapse54,1756054174172,Synapse54
1272,95119 (San Jose),95119,40.6,40.6,10262500.0,15722.3529891516,1756054174172,Synapse54,1756054174172,Synapse54
1273,95120 (San Jose),95120,46.9,46.9,115983750.0,62135.42435428076,1756054174172,Synapse54,1756054174172,Synapse54
1274,95121 (San Jose),95121,41.8,41.8,17632500.0,24857.050312629905,1756054174172,Synapse54,1756054174172,Synapse54
1275,95122 (San Jose),95122,37.0,37.0,19133750.0,24817.03228926601,1756054174172,Synapse54,1756054174172,Synapse54
1276,95123 (San Jose),95123,39.1,39.1,30598750.0,29052.35494368685,1756054174172,Synapse54,1756054174172,Synapse54
1277,95124 (San Jose),95124,41.6,41.6,26458750.0,35997.550647729244,1756054174172,Synapse54,1756054174172,Synapse54
1278,95125 (San Jose),95125,41.4,41.4,31093750.0,31385.30252698374,1756054174172,Synapse54,1756054174172,Synapse54
1279,95126 (San Jose),95126,35.4,35.4,13586250.0,26126.207466908334,1756054174172,Synapse54,1756054174172,Synapse54
1280,95127 (San Jose),95127,38.5,38.5,61615000.0,61696.88954482153,1756054174172,Synapse54,1756054174172,Synapse54
1281,95128 (San Jose),95128,39.0,39.0,15786250.0,23138.597300847327,1756054174172,Synapse54,1756054174172,Synapse54
1282,95129 (San Jose),95129,41.9,41.9,17708750.0,23541.930956809676,1756054174172,Synapse54,1756054174172,Synapse54
1283,95130 (San Jose),95130,40.6,40.6,6733750.0,19784.161276111285,1756054174172,Synapse54,1756054174172,Synapse54
1284,95131 (San Jose),95131,37.9,37.9,24138750.0,25973.187910314926,1756054174172,Synapse54,1756054174172,Synapse54
1285,95132 (San Jose),95132,41.6,41.6,67346250.0,43953.3631078235,1756054174172,Synapse54,1756054174172,Synapse54
1286,95133 (San Jose),95133,38.9,38.9,13571250.0,17394.838172552743,1756054174172,Synapse54,1756054174172,Synapse54
1287,95134 (San Jose),95134,33.1,33.1,39316684.78515625,44354.15656216554,1756054174172,Synapse54,1756054174172,Synapse54
1288,95135 (San Jose),95135,49.1,49.1,112345000.0,62500.649334803835,1756054174172,Synapse54,1756054174172,Synapse54
1289,95136 (San Jose),95136,38.9,38.9,22876250.0,22947.71339278342,1756054174172,Synapse54,1756054174172,Synapse54
1290,95138 (San Jose),95138,41.9,41.9,104340000.0,54167.752777391936,1756054174172,Synapse54,1756054174172,Synapse54
1291,95139 (San Jose),95139,41.8,41.8,6157500.0,11609.33834109965,1756054174172,Synapse54,1756054174172,Synapse54
1292,95140 (Mount Hamilton),95140,44.2,44.2,385012500.0,144024.0372222452,1756054174172,Synapse54,1756054174172,Synapse54
1293,95141 (San Jose),95141,22.5,22.5,9558750.0,21651.18385344627,1756054174172,Synapse54,1756054174172,Synapse54
1294,95148 (San Jose),95148,42.0,42.0,39106250.0,34862.34605685689,1756054174172,Synapse54,1756054174172,Synapse54
1295,95192 (San Jose),95192,18.1,18.1,512500.0,3030.253813771197,1756054174172,Synapse54,1756054174172,Synapse54
1296,95202 (Stockton),95202,38.5,38.5,4255000.0,8913.662075690927,1756054174172,Synapse54,1756054174172,Synapse54
1297,95203 (Stockton),95203,34.5,34.5,28646250.0,34057.56172593515,1756054174172,Synapse54,1756054174172,Synapse54
1298,95204 (Stockton),95204,37.4,37.4,21976833.99609375,29888.61851330108,1756054174172,Synapse54,1756054174172,Synapse54
1299,95205 (Stockton),95205,31.6,31.6,37530000.0,34217.76065991982,1756054174172,Synapse54,1756054174172,Synapse54
1300,95206 (Stockton),95206,32.6,32.6,734809791.6640625,248137.98434590595,1756054174172,Synapse54,1756054174172,Synapse54
1301,95207 (Stockton),95207,34.4,34.4,31313750.0,24149.15851043405,1756054174172,Synapse54,1756054174172,Synapse54
1302,95209 (Stockton),95209,38.4,38.4,33866250.0,34138.59269281178,1756054174172,Synapse54,1756054174172,Synapse54
1303,95210 (Stockton),95210,33.7,33.7,28675000.0,34284.103498411685,1756054174172,Synapse54,1756054174172,Synapse54
1304,95211 (Stockton),95211,20.5,20.5,821250.0,4418.530618931081,1756054174172,Synapse54,1756054174172,Synapse54
1305,95212 (Stockton),95212,36.2,36.2,90448750.0,51484.074926384084,1756054174172,Synapse54,1756054174172,Synapse54
1306,95215 (Stockton),95215,37.3,37.3,394343750.0,113469.29681494826,1756054174172,Synapse54,1756054174172,Synapse54
1307,95219 (Stockton),95219,38.9,38.9,277236250.0,182816.9915483551,1756054174172,Synapse54,1756054174172,Synapse54
1308,95220 (Acampo),95220,43.4,43.4,257007500.0,125444.093785129,1756054174172,Synapse54,1756054174172,Synapse54
1309,95222 (Angels Camp),95222,51.2,51.2,439586250.0,151238.3470710792,1756054174172,Synapse54,1756054174172,Synapse54
1310,95223 (Arnold),95223,58.8,58.8,853351250.0,277447.9361861314,1756054174172,Synapse54,1756054174172,Synapse54
1311,95224 (Avery),95224,57.7,57.7,19107500.0,26708.56744139366,1756054174172,Synapse54,1756054174172,Synapse54
1312,95225 (Burson),95225,43.3,43.3,6628750.0,18964.682887773113,1756054174172,Synapse54,1756054174172,Synapse54
1313,95226 (Campo Seco),95226,43.3,43.3,16348750.0,19728.241185797342,1756054174172,Synapse54,1756054174172,Synapse54
