OBJECTID,DESCRIPTION,ID,DIVINDX_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
692,93035 (Oxnard),93035,85.1,85.1,17435000.0,62007.549074571805,1756053718998,Synapse54,1756053718998,Synapse54
693,93036 (Oxnard),93036,84.0,84.0,57343750.0,44444.19463078578,1756053718998,Synapse54,1756053718998,Synapse54
694,93040 (Piru),93040,66.6,66.6,210346250.0,69953.9423901976,1756053718998,Synapse54,1756053718998,Synapse54
695,93041 (Port Hueneme),93041,86.1,86.1,17655000.0,45728.7533863953,1756053718998,Synapse54,1756053718998,Synapse54
696,93042 (Point Mugu Nawc),93042,54.2,54.2,21217500.0,39144.09398891686,1756053718998,Synapse54,1756053718998,Synapse54
697,93043 (Port Hueneme CBC Base),93043,76.3,76.3,5371250.0,18340.340638344987,1756053718998,Synapse54,1756053718998,Synapse54
698,93060 (Santa Paula),93060,76.5,76.5,444843750.0,130581.77761447629,1756053718998,Synapse54,1756053718998,Synapse54
699,93063 (Simi Valley),93063,78.8,78.8,151668750.0,72081.40181131517,1756053718998,Synapse54,1756053718998,Synapse54
700,93065 (Simi Valley),93065,80.3,80.3,162708750.0,98893.97184780746,1756053718998,Synapse54,1756053718998,Synapse54
701,93066 (Somis),93066,84.1,84.1,213165000.0,70614.50191605966,1756053718998,Synapse54,1756053718998,Synapse54
702,93067 (Summerland),93067,58.2,58.2,3173750.0,13823.137880104807,1756053718998,Synapse54,1756053718998,Synapse54
703,93101 (Santa Barbara),93101,83.7,83.7,12738750.0,27780.3304886334,1756053718998,Synapse54,1756053718998,Synapse54
704,93103 (Santa Barbara),93103,83.3,83.3,16533750.0,29598.426540677967,1756053718998,Synapse54,1756053718998,Synapse54
705,93105 (Santa Barbara),93105,70.0,70.0,1085646890.625,322486.5248719495,1756053718998,Synapse54,1756053718998,Synapse54
706,93106 (Santa Barbara),93106,52.7,52.7,3377500.0,10299.680398798031,1756053718998,Synapse54,1756053718998,Synapse54
707,93108 (Santa Barbara),93108,52.3,52.3,166683750.0,95528.79525072398,1756053718998,Synapse54,1756053718998,Synapse54
708,93109 (Santa Barbara),93109,66.3,66.3,13007500.0,26406.026345091894,1756053718998,Synapse54,1756053718998,Synapse54
709,93110 (Santa Barbara),93110,79.4,79.4,27055000.0,32648.046786382944,1756053718998,Synapse54,1756053718998,Synapse54
710,93111 (Santa Barbara),93111,75.9,75.9,33908750.0,38270.054689742254,1756053718998,Synapse54,1756053718998,Synapse54
711,93117 (Goleta),93117,83.4,83.4,570517500.0,186790.30470483637,1756053718998,Synapse54,1756053718998,Synapse54
712,93201 (Alpaugh),93201,73.0,73.0,53031250.0,42400.502769921804,1756053718998,Synapse54,1756053718998,Synapse54
713,93202 (Armona),93202,79.8,79.8,6991250.0,14120.25147939271,1756053718998,Synapse54,1756053718998,Synapse54
714,93203 (Arvin),93203,65.3,65.3,846007500.0,228599.11450149858,1756053718998,Synapse54,1756053718998,Synapse54
715,93204 (Avenal),93204,63.9,63.9,1210063750.0,148486.7969705507,1756053718998,Synapse54,1756053718998,Synapse54
716,93205 (Bodfish),93205,50.5,50.5,58205000.0,47608.203899011816,1756053718998,Synapse54,1756053718998,Synapse54
717,93206 (Buttonwillow),93206,69.4,69.4,535571250.0,128866.91018251679,1756053718998,Synapse54,1756053718998,Synapse54
718,93207 (California Hot Springs),93207,75.8,75.8,494476250.0,156143.71959477986,1756053718998,Synapse54,1756053718998,Synapse54
719,93208 (Camp Nelson),93208,0.0,0.0,771250.0,3639.8822123806417,1756053718998,Synapse54,1756053718998,Synapse54
720,93210 (Coalinga),93210,81.3,81.3,2859381250.0,274530.1045142055,1756053718998,Synapse54,1756053718998,Synapse54
721,93212 (Corcoran),93212,79.3,79.3,468738750.0,116020.00073154458,1756053718998,Synapse54,1756053718998,Synapse54
722,93215 (Delano),93215,77.2,77.2,724992500.0,230456.9996528083,1756053718998,Synapse54,1756053718998,Synapse54
723,93218 (Ducor),93218,76.1,76.1,39000000.0,36653.18597406744,1756053718998,Synapse54,1756053718998,Synapse54
724,93219 (Earlimart),93219,66.6,66.6,756761250.0,231445.8314206547,1756053718998,Synapse54,1756053718998,Synapse54
725,93221 (Exeter),93221,81.6,81.6,357297500.0,119816.80787037028,1756053718998,Synapse54,1756053718998,Synapse54
726,93222 (Pine Mountain Club),93222,65.7,65.7,46487500.0,41854.8347232558,1756053718998,Synapse54,1756053718998,Synapse54
727,93223 (Farmersville),93223,70.0,70.0,19324022.7265625,25444.875416264455,1756053718998,Synapse54,1756053718998,Synapse54
728,93224 (Fellows),93224,73.2,73.2,308476250.0,96244.05620038428,1756053718998,Synapse54,1756053718998,Synapse54
729,93225 (Frazier Park),93225,69.1,69.1,2513472944.3125,343577.70572722825,1756053718998,Synapse54,1756053718998,Synapse54
730,93226 (Glennville),93226,50.7,50.7,150715000.0,68238.98428744845,1756053718998,Synapse54,1756053718998,Synapse54
731,93230 (Hanford),93230,84.7,84.7,1086593750.0,200448.20649056122,1756053718998,Synapse54,1756053718998,Synapse54
732,93234 (Huron),93234,54.7,54.7,943037500.0,136855.86014043118,1756053718998,Synapse54,1756053718998,Synapse54
733,93235 (Ivanhoe),93235,65.8,65.8,11973750.0,16203.57318554757,1756053718998,Synapse54,1756053718998,Synapse54
734,93238 (Kernville),93238,51.8,51.8,240885000.0,78870.3798129668,1756053718998,Synapse54,1756053718998,Synapse54
735,93239 (Kettleman City),93239,60.6,60.6,1690446250.0,209467.1685543261,1756053718998,Synapse54,1756053718998,Synapse54
736,93240 (Lake Isabella),93240,55.7,55.7,197901250.0,79723.57893758261,1756053718998,Synapse54,1756053718998,Synapse54
737,93241 (Lamont),93241,62.7,62.7,16966250.0,19014.816316891727,1756053718998,Synapse54,1756053718998,Synapse54
738,93242 (Laton),93242,80.3,80.3,198266250.0,78776.4763356709,1756053718998,Synapse54,1756053718998,Synapse54
739,93243 (Lebec),93243,79.1,79.1,604371250.0,178374.00475978243,1756053718998,Synapse54,1756053718998,Synapse54
740,93244 (Lemon Cove),93244,70.1,70.1,68321250.0,57719.28303628097,1756053718998,Synapse54,1756053718998,Synapse54
741,93245 (Lemoore),93245,86.9,86.9,603126250.0,145229.1419698537,1756053718998,Synapse54,1756053718998,Synapse54
742,93246 (Lemoore),93246,81.2,81.2,9190000.0,20572.37158794678,1756053718998,Synapse54,1756053718998,Synapse54
743,93247 (Lindsay),93247,70.6,70.6,319442500.0,96758.34470754753,1756053718998,Synapse54,1756053718998,Synapse54
744,93249 (Lost Hills),93249,64.6,64.6,2862608750.0,327237.77377180906,1756053718998,Synapse54,1756053718998,Synapse54
745,93250 (Mc Farland),93250,67.1,67.1,681182500.0,173702.97671722274,1756053718998,Synapse54,1756053718998,Synapse54
746,93251 (Mc Kittrick),93251,72.3,72.3,1140202500.0,197490.24822551443,1756053718998,Synapse54,1756053718998,Synapse54
747,93252 (Maricopa),93252,77.3,77.3,1556352055.6875,303666.75659552,1756053718998,Synapse54,1756053718998,Synapse54
748,93254 (New Cuyama),93254,80.9,80.9,782395000.0,218568.78479518683,1756053718998,Synapse54,1756053718998,Synapse54
749,93255 (Onyx),93255,63.3,63.3,853016250.0,179003.10677718866,1756053718998,Synapse54,1756053718998,Synapse54
750,93256 (Pixley),93256,72.6,72.6,260711250.0,106396.54081827085,1756053718998,Synapse54,1756053718998,Synapse54
751,93257 (Porterville),93257,81.2,81.2,1511143750.0,302830.93471022975,1756053718998,Synapse54,1756053718998,Synapse54
752,93260 (Posey),93260,54.9,54.9,245485000.0,104935.07007891768,1756053718998,Synapse54,1756053718998,Synapse54
753,93262 (Sequoia National Park),93262,59.4,59.4,435041250.0,134140.90506659276,1756053718998,Synapse54,1756053718998,Synapse54
754,93263 (Shafter),93263,70.4,70.4,364507500.0,96805.95744876684,1756053718998,Synapse54,1756053718998,Synapse54
755,93265 (Springville),93265,73.8,73.8,2235575000.0,283297.0222104053,1756053718998,Synapse54,1756053718998,Synapse54
756,93266 (Stratford),93266,78.8,78.8,587311250.0,119121.89124885882,1756053718998,Synapse54,1756053718998,Synapse54
757,93267 (Strathmore),93267,76.3,76.3,187365000.0,110281.07667658057,1756053718998,Synapse54,1756053718998,Synapse54
758,93268 (Taft),93268,82.1,82.1,455057500.0,137548.24491949176,1756053718998,Synapse54,1756053718998,Synapse54
759,93270 (Terra Bella),93270,75.4,75.4,251926250.0,98003.55226710299,1756053718998,Synapse54,1756053718998,Synapse54
760,93271 (Three Rivers),93271,57.0,57.0,1527196250.0,268967.70523429505,1756053718998,Synapse54,1756053718998,Synapse54
761,93272 (Tipton),93272,68.4,68.4,262022500.0,103198.21976197521,1756053718998,Synapse54,1756053718998,Synapse54
762,93274 (Tulare),93274,82.9,82.9,854722500.0,159109.70538992272,1756053718998,Synapse54,1756053718998,Synapse54
763,93276 (Tupman),93276,65.7,65.7,267466250.0,110471.70836707685,1756053718998,Synapse54,1756053718998,Synapse54
764,93277 (Visalia),93277,84.0,84.0,158407500.0,64591.03114900779,1756053718998,Synapse54,1756053718998,Synapse54
765,93280 (Wasco),93280,68.7,68.7,888432500.0,168669.51983682107,1756053718998,Synapse54,1756053718998,Synapse54
766,93283 (Weldon),93283,53.0,53.0,1367865000.0,221736.0948825266,1756053718998,Synapse54,1756053718998,Synapse54
767,93285 (Wofford Heights),93285,49.7,49.7,819530000.0,219345.69452188245,1756053718998,Synapse54,1756053718998,Synapse54
768,93286 (Woodlake),93286,76.9,76.9,861133750.0,219399.6171154776,1756053718998,Synapse54,1756053718998,Synapse54
769,93287 (Woody),93287,47.7,47.7,298321250.0,98527.47089994271,1756053718998,Synapse54,1756053718998,Synapse54
770,93291 (Visalia),93291,84.7,84.7,343020000.0,86021.4482760368,1756053718998,Synapse54,1756053718998,Synapse54
771,93292 (Visalia),93292,84.0,84.0,462568750.0,157226.11296961395,1756053718998,Synapse54,1756053718998,Synapse54
772,93301 (Bakersfield),93301,86.6,86.6,17285000.0,18220.287205153058,1756053718998,Synapse54,1756053718998,Synapse54
773,93304 (Bakersfield),93304,82.0,82.0,28987500.0,30247.65549697265,1756053718998,Synapse54,1756053718998,Synapse54
774,93305 (Bakersfield),93305,78.2,78.2,22585000.0,21350.20196111915,1756053718998,Synapse54,1756053718998,Synapse54
775,93306 (Bakersfield),93306,82.4,82.4,282727500.0,154680.49210630817,1756053718998,Synapse54,1756053718998,Synapse54
776,93307 (Bakersfield),93307,76.4,76.4,686525000.0,249242.95155976954,1756053718998,Synapse54,1756053718998,Synapse54
777,93308 (Bakersfield),93308,77.9,77.9,1485857500.0,241197.01429858137,1756053718998,Synapse54,1756053718998,Synapse54
778,93309 (Bakersfield),93309,86.8,86.8,40685000.0,26891.84630899399,1756053718998,Synapse54,1756053718998,Synapse54
779,93311 (Bakersfield),93311,87.2,87.2,668917500.0,180308.13470672187,1756053718998,Synapse54,1756053718998,Synapse54
780,93312 (Bakersfield),93312,80.5,80.5,57155000.0,31271.99413181085,1756053718998,Synapse54,1756053718998,Synapse54
781,93313 (Bakersfield),93313,87.7,87.7,489678750.0,126082.8047728413,1756053718998,Synapse54,1756053718998,Synapse54
782,93314 (Bakersfield),93314,80.5,80.5,438297500.0,140110.20775290573,1756053718998,Synapse54,1756053718998,Synapse54
783,93401 (San Luis Obispo),93401,64.3,64.3,244791250.0,84336.66696497473,1756053718998,Synapse54,1756053718998,Synapse54
784,93402 (Los Osos),93402,61.3,61.3,126533750.0,86156.78836747548,1756053718998,Synapse54,1756053718998,Synapse54
785,93405 (San Luis Obispo),93405,72.8,72.8,348917500.0,128490.70032021549,1756053718998,Synapse54,1756053718998,Synapse54
786,93407 (San Luis Obispo),93407,65.2,65.2,1165000.0,6679.086198187078,1756053718998,Synapse54,1756053718998,Synapse54
787,93408 (San Luis Obispo),93408,0.0,0.0,20000.0,574.9236751228079,1756053718998,Synapse54,1756053718998,Synapse54
788,93410 (San Luis Obispo),93410,63.9,63.9,120000.0,1819.7462242689235,1756053718998,Synapse54,1756053718998,Synapse54
789,93420 (Arroyo Grande),93420,64.0,64.0,984690937.5,288168.9921750114,1756053718998,Synapse54,1756053718998,Synapse54
790,93421 (Arroyo Grande),93421,65.1,65.1,812500.0,5589.9335870287505,1756053718998,Synapse54,1756053718998,Synapse54
791,93422 (Atascadero),93422,64.9,64.9,217735000.0,103670.94505140833,1756053718998,Synapse54,1756053718998,Synapse54
792,93424 (Avila Beach),93424,42.8,42.8,108102500.0,75633.21113827403,1756053718998,Synapse54,1756053718998,Synapse54
793,93426 (Bradley),93426,67.5,67.5,1262756250.0,286925.0099903837,1756053718998,Synapse54,1756053718998,Synapse54
794,93427 (Buellton),93427,78.0,78.0,249195000.0,124547.79183828551,1756053718998,Synapse54,1756053718998,Synapse54
795,93428 (Cambria),93428,68.1,68.1,266118750.0,94070.11819276359,1756053718998,Synapse54,1756053718998,Synapse54
796,93429 (Casmalia),93429,0.0,0.0,186981250.0,90826.2604208799,1756053718998,Synapse54,1756053718998,Synapse54
797,93430 (Cayucos),93430,53.6,53.6,281115000.0,97957.99413035401,1756053718998,Synapse54,1756053718998,Synapse54
798,93432 (Creston),93432,64.8,64.8,348705000.0,139643.58865033428,1756053718998,Synapse54,1756053718998,Synapse54
799,93433 (Grover Beach),93433,77.9,77.9,8355000.0,15226.160810927704,1756053718998,Synapse54,1756053718998,Synapse54
800,93434 (Guadalupe),93434,74.1,74.1,67278750.0,65856.5337284943,1756053718998,Synapse54,1756053718998,Synapse54
801,93435 (Harmony),93435,70.7,70.7,31636250.0,32624.175106190884,1756053718998,Synapse54,1756053718998,Synapse54
802,93436 (Lompoc),93436,84.8,84.8,1064260000.0,205990.10301407115,1756053718998,Synapse54,1756053718998,Synapse54
803,93437 (Lompoc),93437,78.2,78.2,391061250.0,148303.0312281674,1756053718998,Synapse54,1756053718998,Synapse54
804,93440 (Los Alamos),93440,81.3,81.3,14550000.0,20362.62765005415,1756053718998,Synapse54,1756053718998,Synapse54
805,93441 (Los Olivos),93441,63.0,63.0,220282500.0,106823.39350089796,1756053718998,Synapse54,1756053718998,Synapse54
806,93442 (Morro Bay),93442,60.3,60.3,168453181.8203125,77549.45604708148,1756053718998,Synapse54,1756053718998,Synapse54
807,93444 (Nipomo),93444,80.0,80.0,313747500.0,121835.0803493118,1756053718998,Synapse54,1756053718998,Synapse54
808,93445 (Oceano),93445,82.6,82.6,7070000.0,16090.570540659115,1756053718998,Synapse54,1756053718998,Synapse54
809,93446 (Paso Robles),93446,76.2,76.2,1338028750.0,272328.6074734314,1756053718998,Synapse54,1756053718998,Synapse54
810,93449 (Pismo Beach),93449,53.3,53.3,39007500.0,37625.35790338731,1756053718998,Synapse54,1756053718998,Synapse54
811,93450 (San Ardo),93450,81.0,81.0,1394382500.0,227251.92027259554,1756053718998,Synapse54,1756053718998,Synapse54
812,93451 (San Miguel),93451,83.4,83.4,1761177500.0,248566.4273708228,1756053718998,Synapse54,1756053718998,Synapse54
813,93452 (San Simeon),93452,77.6,77.6,670108750.0,147631.89021389623,1756053718998,Synapse54,1756053718998,Synapse54
814,93453 (Santa Margarita),93453,59.8,59.8,4765074062.5,560070.376070405,1756053718998,Synapse54,1756053718998,Synapse54
815,93454 (Santa Maria),93454,82.3,82.3,1298046250.0,252808.5474547706,1756053718998,Synapse54,1756053718998,Synapse54
816,93455 (Santa Maria),93455,81.5,81.5,619062500.0,240121.92718730427,1756053718998,Synapse54,1756053718998,Synapse54
817,93458 (Santa Maria),93458,74.6,74.6,113792500.0,50304.636854760625,1756053718998,Synapse54,1756053718998,Synapse54
818,93460 (Santa Ynez),93460,64.3,64.3,592751250.0,187968.7903179503,1756053718998,Synapse54,1756053718998,Synapse54
819,93461 (Shandon),93461,82.8,82.8,1455151250.0,226154.48644709203,1756053718998,Synapse54,1756053718998,Synapse54
820,93463 (Solvang),93463,72.8,72.8,109007500.0,85377.4636436482,1756053718998,Synapse54,1756053718998,Synapse54
821,93465 (Templeton),93465,63.0,63.0,381796250.0,180237.42865723275,1756053718998,Synapse54,1756053718998,Synapse54
822,93501 (Mojave),93501,86.8,86.8,1423072500.0,225034.62323795017,1756053718998,Synapse54,1756053718998,Synapse54
823,93505 (California City),93505,86.8,86.8,853305000.0,161781.902503888,1756053718998,Synapse54,1756053718998,Synapse54
824,93510 (Acton),93510,75.2,75.2,373736250.0,137252.21933557358,1756053718998,Synapse54,1756053718998,Synapse54
825,93512 (Benton),93512,53.0,53.0,1222750000.0,235418.57746315486,1756053718998,Synapse54,1756053718998,Synapse54
826,93513 (Big Pine),93513,74.7,74.7,1525091250.0,309896.2134059751,1756053718998,Synapse54,1756053718998,Synapse54
827,93514 (Bishop),93514,74.6,74.6,6200080000.0,438407.39274349075,1756053718998,Synapse54,1756053718998,Synapse54
828,93516 (Boron),93516,79.4,79.4,705737500.0,135817.68756871868,1756053718998,Synapse54,1756053718998,Synapse54
829,93517 (Bridgeport),93517,75.9,75.9,1238333750.0,239775.10332078533,1756053718998,Synapse54,1756053718998,Synapse54
830,93518 (Caliente),93518,58.1,58.1,1901270000.0,317217.3355104329,1756053718998,Synapse54,1756053718998,Synapse54
831,93519 (Cantil),93519,82.1,82.1,1114097500.0,209150.51633832196,1756053718998,Synapse54,1756053718998,Synapse54
832,93523 (Edwards),93523,76.3,76.3,919673750.0,208290.432011873,1756053718998,Synapse54,1756053718998,Synapse54
833,93524 (Edwards),93524,75.7,75.7,717522500.0,116012.6385833794,1756053718998,Synapse54,1756053718998,Synapse54
834,93526 (Independence),93526,65.7,65.7,8585452500.0,619072.0817679183,1756053718998,Synapse54,1756053718998,Synapse54
835,93527 (Inyokern),93527,63.4,63.4,1218733750.0,230042.961617783,1756053718998,Synapse54,1756053718998,Synapse54
836,93528 (Johannesburg),93528,78.5,78.5,113098750.0,72850.47309047575,1756053718998,Synapse54,1756053718998,Synapse54
837,93529 (June Lake),93529,54.1,54.1,1036698750.0,203870.20552087156,1756053718998,Synapse54,1756053718998,Synapse54
838,93531 (Keene),93531,59.8,59.8,66996250.0,41867.05181452176,1756053718998,Synapse54,1756053718998,Synapse54
839,93532 (Lake Hughes),93532,68.7,68.7,510722500.0,146218.66022620382,1756053718998,Synapse54,1756053718998,Synapse54
840,93534 (Lancaster),93534,88.5,88.5,75966250.0,56597.43354056032,1756053718998,Synapse54,1756053718998,Synapse54
841,93535 (Lancaster),93535,87.6,87.6,1239308750.0,172227.45122181982,1756053718998,Synapse54,1756053718998,Synapse54
842,93536 (Lancaster),93536,86.2,86.2,1115571250.0,219386.01144663413,1756053718998,Synapse54,1756053718998,Synapse54
843,93541 (Lee Vining),93541,76.5,76.5,2796453750.0,297456.1758487377,1756053718998,Synapse54,1756053718998,Synapse54
844,93543 (Littlerock),93543,80.9,80.9,281236250.0,116818.95009549535,1756053718998,Synapse54,1756053718998,Synapse54
845,93544 (Llano),93544,80.6,80.6,434542500.0,113287.80722667548,1756053718998,Synapse54,1756053718998,Synapse54
846,93545 (Lone Pine),93545,83.7,83.7,3435757500.0,590020.8884364109,1756053718998,Synapse54,1756053718998,Synapse54
847,93546 (Mammoth Lakes),93546,74.1,74.1,1163965000.0,195417.80186857615,1756053718998,Synapse54,1756053718998,Synapse54
848,93549 (Olancha),93549,62.5,62.5,306295000.0,94534.03779924191,1756053718998,Synapse54,1756053718998,Synapse54
849,93550 (Palmdale),93550,82.7,82.7,395367500.0,174019.7545361873,1756053718998,Synapse54,1756053718998,Synapse54
850,93551 (Palmdale),93551,87.7,87.7,298682500.0,114387.49106560816,1756053718998,Synapse54,1756053718998,Synapse54
851,93552 (Palmdale),93552,82.0,82.0,199467500.0,82464.97261088842,1756053718998,Synapse54,1756053718998,Synapse54
