OBJECTID,DESCRIPTION,ID,MEDAGE_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
629,92677 (Laguna Niguel),92677,47.3,47.3,62363750.0,49653.56764980074,1756054284498,Synapse54,1756054284498,Synapse54
630,92679 (Trabuco Canyon),92679,44.9,44.9,131953669.3515625,96766.9142094817,1756054284498,Synapse54,1756054284498,Synapse54
631,92683 (Westminster),92683,43.2,43.2,37225000.0,54186.216950067326,1756054284498,Synapse54,1756054284498,Synapse54
632,92688 (Rancho Santa Margarita),92688,40.2,40.2,34180000.0,38611.769223276526,1756054284498,Synapse54,1756054284498,Synapse54
633,92691 (Mission Viejo),92691,45.4,45.4,33036250.0,38001.18237164921,1756054284498,Synapse54,1756054284498,Synapse54
634,92692 (Mission Viejo),92692,48.3,48.3,36926250.0,46348.02646266434,1756054284498,Synapse54,1756054284498,Synapse54
635,92694 (Ladera Ranch),92694,37.9,37.9,30588750.0,43863.23830896375,1756054284498,Synapse54,1756054284498,Synapse54
636,92697 (Irvine),92697,18.9,18.9,640000.0,3555.8432426418512,1756054284498,Synapse54,1756054284498,Synapse54
637,92701 (Santa Ana),92701,33.3,33.3,12300000.0,17909.285594515157,1756054284498,Synapse54,1756054284498,Synapse54
638,92703 (Santa Ana),92703,35.6,35.6,15516250.0,25608.827947224716,1756054284498,Synapse54,1756054284498,Synapse54
639,92704 (Santa Ana),92704,37.4,37.4,28642500.0,33855.42088207186,1756054284498,Synapse54,1756054284498,Synapse54
640,92705 (Santa Ana),92705,39.8,39.8,43200000.0,77393.0258273789,1756054284498,Synapse54,1756054284498,Synapse54
641,92706 (Santa Ana),92706,37.4,37.4,13002500.0,24009.66740740803,1756054284498,Synapse54,1756054284498,Synapse54
642,92707 (Santa Ana),92707,36.4,36.4,19470000.0,30897.365733854946,1756054284498,Synapse54,1756054284498,Synapse54
643,92708 (Fountain Valley),92708,45.1,45.1,33996250.0,27518.702015973777,1756054284498,Synapse54,1756054284498,Synapse54
644,92780 (Tustin),92780,38.3,38.3,24413750.0,32757.49656408988,1756054284498,Synapse54,1756054284498,Synapse54
645,92782 (Tustin),92782,40.4,40.4,21093750.0,42452.81886104531,1756054284498,Synapse54,1756054284498,Synapse54
646,92801 (Anaheim),92801,37.1,37.1,22840000.0,36651.55106988114,1756054284498,Synapse54,1756054284498,Synapse54
647,92802 (Anaheim),92802,37.5,37.5,16627666.6640625,25129.664495851255,1756054284498,Synapse54,1756054284498,Synapse54
648,92804 (Anaheim),92804,38.7,38.7,27093750.0,36797.87377561943,1756054284498,Synapse54,1756054284498,Synapse54
649,92805 (Anaheim),92805,35.4,35.4,24434833.3359375,26630.492011417336,1756054284498,Synapse54,1756054284498,Synapse54
650,92806 (Anaheim),92806,37.7,37.7,30277500.0,35397.16242525879,1756054284498,Synapse54,1756054284498,Synapse54
651,92807 (Anaheim),92807,45.1,45.1,43425000.0,49369.07786874545,1756054284498,Synapse54,1756054284498,Synapse54
652,92808 (Anaheim),92808,45.0,45.0,135771250.0,67114.4473414959,1756054284498,Synapse54,1756054284498,Synapse54
653,92821 (Brea),92821,41.7,41.7,40157500.0,31640.813398465692,1756054284498,Synapse54,1756054284498,Synapse54
654,92823 (Brea),92823,41.1,41.1,40087500.0,32182.422041735485,1756054284498,Synapse54,1756054284498,Synapse54
655,92831 (Fullerton),92831,33.5,33.5,22971250.0,23931.067124648023,1756054284498,Synapse54,1756054284498,Synapse54
656,92832 (Fullerton),92832,37.7,37.7,10311250.0,16109.402594640136,1756054284498,Synapse54,1756054284498,Synapse54
657,92833 (Fullerton),92833,40.5,40.5,28923750.0,27760.4610883227,1756054284498,Synapse54,1756054284498,Synapse54
658,92835 (Fullerton),92835,45.3,45.3,21915000.0,32662.879063291384,1756054284498,Synapse54,1756054284498,Synapse54
659,92840 (Garden Grove),92840,40.5,40.5,19585000.0,23926.962718451425,1756054284498,Synapse54,1756054284498,Synapse54
660,92841 (Garden Grove),92841,40.7,40.7,17046250.0,30056.2093910369,1756054284498,Synapse54,1756054284498,Synapse54
661,92843 (Garden Grove),92843,39.2,39.2,14896250.0,29992.39321922365,1756054284498,Synapse54,1756054284498,Synapse54
662,92844 (Garden Grove),92844,40.6,40.6,7895000.0,16403.528390326035,1756054284498,Synapse54,1756054284498,Synapse54
663,92845 (Garden Grove),92845,44.9,44.9,8133750.0,11819.88810437026,1756054284498,Synapse54,1756054284498,Synapse54
664,92860 (Norco),92860,41.2,41.2,54128750.0,49115.86210371589,1756054284498,Synapse54,1756054284498,Synapse54
665,92861 (Villa Park),92861,51.0,51.0,8340000.0,17926.67245314459,1756054284498,Synapse54,1756054284498,Synapse54
666,92865 (Orange),92865,39.6,39.6,13336250.0,16133.265595069315,1756054284498,Synapse54,1756054284498,Synapse54
667,92866 (Orange),92866,37.7,37.7,7418750.0,12813.804565973127,1756054284498,Synapse54,1756054284498,Synapse54
668,92867 (Orange),92867,38.2,38.2,29515000.0,52452.17586230138,1756054284498,Synapse54,1756054284498,Synapse54
669,92868 (Orange),92868,35.7,35.7,12813750.0,21889.700334687273,1756054284498,Synapse54,1756054284498,Synapse54
670,92869 (Orange),92869,43.7,43.7,49452500.0,43559.182698021956,1756054284498,Synapse54,1756054284498,Synapse54
671,92870 (Placentia),92870,40.2,40.2,25658750.0,42875.80354717247,1756054284498,Synapse54,1756054284498,Synapse54
672,92878 (Corona),92878,38.1,38.1,28011250.0,43014.98620425098,1756054284498,Synapse54,1756054284498,Synapse54
673,92879 (Corona),92879,38.0,38.0,35812500.0,35718.5917383939,1756054284498,Synapse54,1756054284498,Synapse54
674,92880 (Corona),92880,36.1,36.1,66393750.0,60879.49666935877,1756054284498,Synapse54,1756054284498,Synapse54
675,92881 (Corona),92881,38.7,38.7,87822500.0,78100.13412564347,1756054284498,Synapse54,1756054284498,Synapse54
676,92882 (Corona),92882,38.1,38.1,100377500.0,56643.47421769441,1756054284498,Synapse54,1756054284498,Synapse54
677,92883 (Corona),92883,40.6,40.6,213882500.0,87517.171289697,1756054284498,Synapse54,1756054284498,Synapse54
678,92886 (Yorba Linda),92886,44.7,44.7,56058750.0,49514.934612607736,1756054284498,Synapse54,1756054284498,Synapse54
679,92887 (Yorba Linda),92887,45.3,45.3,34530000.0,37985.248233257116,1756054284498,Synapse54,1756054284498,Synapse54
680,93001 (Ventura),93001,43.7,43.7,328800721.75390625,138054.9955498076,1756054284498,Synapse54,1756054284498,Synapse54
681,93003 (Ventura),93003,44.1,44.1,74552500.0,55676.02575982478,1756054284498,Synapse54,1756054284498,Synapse54
682,93004 (Ventura),93004,42.7,42.7,26253750.0,24293.608892124525,1756054284498,Synapse54,1756054284498,Synapse54
683,93010 (Camarillo),93010,42.8,42.8,79716250.0,46831.915462838704,1756054284498,Synapse54,1756054284498,Synapse54
684,93012 (Camarillo),93012,45.2,45.2,184080000.0,94772.80839757764,1756054284498,Synapse54,1756054284498,Synapse54
685,93013 (Carpinteria),93013,45.8,45.8,79270000.0,51873.42689239334,1756054284498,Synapse54,1756054284498,Synapse54
686,93015 (Fillmore),93015,36.9,36.9,400038750.0,134789.0342106503,1756054284498,Synapse54,1756054284498,Synapse54
687,93021 (Moorpark),93021,41.0,41.0,234746250.0,99048.10368902325,1756054284498,Synapse54,1756054284498,Synapse54
688,93022 (Oak View),93022,44.9,44.9,13133750.0,25118.329999860227,1756054284498,Synapse54,1756054284498,Synapse54
689,93023 (Ojai),93023,49.7,49.7,1181358803.4804688,195447.1922160022,1756054284498,Synapse54,1756054284498,Synapse54
690,93030 (Oxnard),93030,35.5,35.5,53537500.0,50865.79887099985,1756054284498,Synapse54,1756054284498,Synapse54
691,93033 (Oxnard),93033,33.8,33.8,130200000.0,78026.87368580469,1756054284498,Synapse54,1756054284498,Synapse54
692,93035 (Oxnard),93035,45.2,45.2,17435000.0,62007.549074571805,1756054284498,Synapse54,1756054284498,Synapse54
693,93036 (Oxnard),93036,36.1,36.1,57343750.0,44444.19463078578,1756054284498,Synapse54,1756054284498,Synapse54
694,93040 (Piru),93040,35.1,35.1,210346250.0,69953.9423901976,1756054284498,Synapse54,1756054284498,Synapse54
695,93041 (Port Hueneme),93041,36.4,36.4,17655000.0,45728.7533863953,1756054284498,Synapse54,1756054284498,Synapse54
696,93042 (Point Mugu Nawc),93042,22.5,22.5,21217500.0,39144.09398891686,1756054284498,Synapse54,1756054284498,Synapse54
697,93043 (Port Hueneme CBC Base),93043,21.9,21.9,5371250.0,18340.340638344987,1756054284498,Synapse54,1756054284498,Synapse54
698,93060 (Santa Paula),93060,36.6,36.6,444843750.0,130581.77761447629,1756054284498,Synapse54,1756054284498,Synapse54
699,93063 (Simi Valley),93063,44.2,44.2,151668750.0,72081.40181131517,1756054284498,Synapse54,1756054284498,Synapse54
700,93065 (Simi Valley),93065,42.3,42.3,162708750.0,98893.97184780746,1756054284498,Synapse54,1756054284498,Synapse54
701,93066 (Somis),93066,40.6,40.6,213165000.0,70614.50191605966,1756054284498,Synapse54,1756054284498,Synapse54
702,93067 (Summerland),93067,52.8,52.8,3173750.0,13823.137880104807,1756054284498,Synapse54,1756054284498,Synapse54
703,93101 (Santa Barbara),93101,39.0,39.0,12738750.0,27780.3304886334,1756054284498,Synapse54,1756054284498,Synapse54
704,93103 (Santa Barbara),93103,41.9,41.9,16533750.0,29598.426540677967,1756054284498,Synapse54,1756054284498,Synapse54
705,93105 (Santa Barbara),93105,49.9,49.9,1085646890.625,322486.5248719495,1756054284498,Synapse54,1756054284498,Synapse54
706,93106 (Santa Barbara),93106,19.2,19.2,3377500.0,10299.680398798031,1756054284498,Synapse54,1756054284498,Synapse54
707,93108 (Santa Barbara),93108,51.0,51.0,166683750.0,95528.79525072398,1756054284498,Synapse54,1756054284498,Synapse54
708,93109 (Santa Barbara),93109,44.8,44.8,13007500.0,26406.026345091894,1756054284498,Synapse54,1756054284498,Synapse54
709,93110 (Santa Barbara),93110,45.3,45.3,27055000.0,32648.046786382944,1756054284498,Synapse54,1756054284498,Synapse54
710,93111 (Santa Barbara),93111,47.2,47.2,33908750.0,38270.054689742254,1756054284498,Synapse54,1756054284498,Synapse54
711,93117 (Goleta),93117,27.3,27.3,570517500.0,186790.30470483637,1756054284498,Synapse54,1756054284498,Synapse54
712,93201 (Alpaugh),93201,27.8,27.8,53031250.0,42400.502769921804,1756054284498,Synapse54,1756054284498,Synapse54
713,93202 (Armona),93202,33.1,33.1,6991250.0,14120.25147939271,1756054284498,Synapse54,1756054284498,Synapse54
714,93203 (Arvin),93203,29.0,29.0,846007500.0,228599.11450149858,1756054284498,Synapse54,1756054284498,Synapse54
715,93204 (Avenal),93204,35.8,35.8,1210063750.0,148486.7969705507,1756054284498,Synapse54,1756054284498,Synapse54
716,93205 (Bodfish),93205,57.7,57.7,58205000.0,47608.203899011816,1756054284498,Synapse54,1756054284498,Synapse54
717,93206 (Buttonwillow),93206,31.9,31.9,535571250.0,128866.91018251679,1756054284498,Synapse54,1756054284498,Synapse54
718,93207 (California Hot Springs),93207,49.4,49.4,494476250.0,156143.71959477986,1756054284498,Synapse54,1756054284498,Synapse54
719,93208 (Camp Nelson),93208,71.3,71.3,771250.0,3639.8822123806417,1756054284498,Synapse54,1756054284498,Synapse54
720,93210 (Coalinga),93210,35.4,35.4,2859381250.0,274530.1045142055,1756054284498,Synapse54,1756054284498,Synapse54
721,93212 (Corcoran),93212,36.0,36.0,468738750.0,116020.00073154458,1756054284498,Synapse54,1756054284498,Synapse54
722,93215 (Delano),93215,32.7,32.7,724992500.0,230456.9996528083,1756054284498,Synapse54,1756054284498,Synapse54
723,93218 (Ducor),93218,31.9,31.9,39000000.0,36653.18597406744,1756054284498,Synapse54,1756054284498,Synapse54
724,93219 (Earlimart),93219,30.4,30.4,756761250.0,231445.8314206547,1756054284498,Synapse54,1756054284498,Synapse54
725,93221 (Exeter),93221,38.2,38.2,357297500.0,119816.80787037028,1756054284498,Synapse54,1756054284498,Synapse54
726,93222 (Pine Mountain Club),93222,56.3,56.3,46487500.0,41854.8347232558,1756054284498,Synapse54,1756054284498,Synapse54
727,93223 (Farmersville),93223,32.0,32.0,19324022.7265625,25444.875416264455,1756054284498,Synapse54,1756054284498,Synapse54
728,93224 (Fellows),93224,39.7,39.7,308476250.0,96244.05620038428,1756054284498,Synapse54,1756054284498,Synapse54
729,93225 (Frazier Park),93225,49.6,49.6,2513472944.3125,343577.70572722825,1756054284498,Synapse54,1756054284498,Synapse54
730,93226 (Glennville),93226,60.8,60.8,150715000.0,68238.98428744845,1756054284498,Synapse54,1756054284498,Synapse54
731,93230 (Hanford),93230,35.7,35.7,1086593750.0,200448.20649056122,1756054284498,Synapse54,1756054284498,Synapse54
732,93234 (Huron),93234,29.2,29.2,943037500.0,136855.86014043118,1756054284498,Synapse54,1756054284498,Synapse54
733,93235 (Ivanhoe),93235,31.6,31.6,11973750.0,16203.57318554757,1756054284498,Synapse54,1756054284498,Synapse54
734,93238 (Kernville),93238,60.5,60.5,240885000.0,78870.3798129668,1756054284498,Synapse54,1756054284498,Synapse54
735,93239 (Kettleman City),93239,32.0,32.0,1690446250.0,209467.1685543261,1756054284498,Synapse54,1756054284498,Synapse54
736,93240 (Lake Isabella),93240,49.1,49.1,197901250.0,79723.57893758261,1756054284498,Synapse54,1756054284498,Synapse54
737,93241 (Lamont),93241,30.0,30.0,16966250.0,19014.816316891727,1756054284498,Synapse54,1756054284498,Synapse54
738,93242 (Laton),93242,34.1,34.1,198266250.0,78776.4763356709,1756054284498,Synapse54,1756054284498,Synapse54
739,93243 (Lebec),93243,46.1,46.1,604371250.0,178374.00475978243,1756054284498,Synapse54,1756054284498,Synapse54
740,93244 (Lemon Cove),93244,44.3,44.3,68321250.0,57719.28303628097,1756054284498,Synapse54,1756054284498,Synapse54
741,93245 (Lemoore),93245,31.8,31.8,603126250.0,145229.1419698537,1756054284498,Synapse54,1756054284498,Synapse54
742,93246 (Lemoore),93246,20.7,20.7,9190000.0,20572.37158794678,1756054284498,Synapse54,1756054284498,Synapse54
743,93247 (Lindsay),93247,31.1,31.1,319442500.0,96758.34470754753,1756054284498,Synapse54,1756054284498,Synapse54
744,93249 (Lost Hills),93249,28.8,28.8,2862608750.0,327237.77377180906,1756054284498,Synapse54,1756054284498,Synapse54
745,93250 (Mc Farland),93250,29.8,29.8,681182500.0,173702.97671722274,1756054284498,Synapse54,1756054284498,Synapse54
746,93251 (Mc Kittrick),93251,43.0,43.0,1140202500.0,197490.24822551443,1756054284498,Synapse54,1756054284498,Synapse54
747,93252 (Maricopa),93252,40.8,40.8,1556352055.6875,303666.75659552,1756054284498,Synapse54,1756054284498,Synapse54
748,93254 (New Cuyama),93254,46.3,46.3,782395000.0,218568.78479518683,1756054284498,Synapse54,1756054284498,Synapse54
749,93255 (Onyx),93255,56.1,56.1,853016250.0,179003.10677718866,1756054284498,Synapse54,1756054284498,Synapse54
750,93256 (Pixley),93256,29.8,29.8,260711250.0,106396.54081827085,1756054284498,Synapse54,1756054284498,Synapse54
751,93257 (Porterville),93257,32.2,32.2,1511143750.0,302830.93471022975,1756054284498,Synapse54,1756054284498,Synapse54
752,93260 (Posey),93260,58.8,58.8,245485000.0,104935.07007891768,1756054284498,Synapse54,1756054284498,Synapse54
753,93262 (Sequoia National Park),93262,47.5,47.5,435041250.0,134140.90506659276,1756054284498,Synapse54,1756054284498,Synapse54
754,93263 (Shafter),93263,31.1,31.1,364507500.0,96805.95744876684,1756054284498,Synapse54,1756054284498,Synapse54
755,93265 (Springville),93265,47.3,47.3,2235575000.0,283297.0222104053,1756054284498,Synapse54,1756054284498,Synapse54
756,93266 (Stratford),93266,31.5,31.5,587311250.0,119121.89124885882,1756054284498,Synapse54,1756054284498,Synapse54
757,93267 (Strathmore),93267,32.3,32.3,187365000.0,110281.07667658057,1756054284498,Synapse54,1756054284498,Synapse54
758,93268 (Taft),93268,34.4,34.4,455057500.0,137548.24491949176,1756054284498,Synapse54,1756054284498,Synapse54
759,93270 (Terra Bella),93270,33.1,33.1,251926250.0,98003.55226710299,1756054284498,Synapse54,1756054284498,Synapse54
760,93271 (Three Rivers),93271,55.3,55.3,1527196250.0,268967.70523429505,1756054284498,Synapse54,1756054284498,Synapse54
761,93272 (Tipton),93272,30.4,30.4,262022500.0,103198.21976197521,1756054284498,Synapse54,1756054284498,Synapse54
762,93274 (Tulare),93274,33.3,33.3,854722500.0,159109.70538992272,1756054284498,Synapse54,1756054284498,Synapse54
763,93276 (Tupman),93276,36.0,36.0,267466250.0,110471.70836707685,1756054284498,Synapse54,1756054284498,Synapse54
764,93277 (Visalia),93277,38.8,38.8,158407500.0,64591.03114900779,1756054284498,Synapse54,1756054284498,Synapse54
765,93280 (Wasco),93280,30.9,30.9,888432500.0,168669.51983682107,1756054284498,Synapse54,1756054284498,Synapse54
766,93283 (Weldon),93283,56.6,56.6,1367865000.0,221736.0948825266,1756054284498,Synapse54,1756054284498,Synapse54
767,93285 (Wofford Heights),93285,63.6,63.6,819530000.0,219345.69452188245,1756054284498,Synapse54,1756054284498,Synapse54
768,93286 (Woodlake),93286,33.9,33.9,861133750.0,219399.6171154776,1756054284498,Synapse54,1756054284498,Synapse54
769,93287 (Woody),93287,61.9,61.9,298321250.0,98527.47089994271,1756054284498,Synapse54,1756054284498,Synapse54
770,93291 (Visalia),93291,33.5,33.5,343020000.0,86021.4482760368,1756054284498,Synapse54,1756054284498,Synapse54
771,93292 (Visalia),93292,36.4,36.4,462568750.0,157226.11296961395,1756054284498,Synapse54,1756054284498,Synapse54
772,93301 (Bakersfield),93301,35.4,35.4,17285000.0,18220.287205153058,1756054284498,Synapse54,1756054284498,Synapse54
773,93304 (Bakersfield),93304,32.4,32.4,28987500.0,30247.65549697265,1756054284498,Synapse54,1756054284498,Synapse54
774,93305 (Bakersfield),93305,30.7,30.7,22585000.0,21350.20196111915,1756054284498,Synapse54,1756054284498,Synapse54
775,93306 (Bakersfield),93306,34.3,34.3,282727500.0,154680.49210630817,1756054284498,Synapse54,1756054284498,Synapse54
776,93307 (Bakersfield),93307,30.6,30.6,686525000.0,249242.95155976954,1756054284498,Synapse54,1756054284498,Synapse54
777,93308 (Bakersfield),93308,37.2,37.2,1485857500.0,241197.01429858137,1756054284498,Synapse54,1756054284498,Synapse54
778,93309 (Bakersfield),93309,36.3,36.3,40685000.0,26891.84630899399,1756054284498,Synapse54,1756054284498,Synapse54
779,93311 (Bakersfield),93311,37.2,37.2,668917500.0,180308.13470672187,1756054284498,Synapse54,1756054284498,Synapse54
780,93312 (Bakersfield),93312,37.8,37.8,57155000.0,31271.99413181085,1756054284498,Synapse54,1756054284498,Synapse54
781,93313 (Bakersfield),93313,34.5,34.5,489678750.0,126082.8047728413,1756054284498,Synapse54,1756054284498,Synapse54
782,93314 (Bakersfield),93314,37.0,37.0,438297500.0,140110.20775290573,1756054284498,Synapse54,1756054284498,Synapse54
783,93401 (San Luis Obispo),93401,40.9,40.9,244791250.0,84336.66696497473,1756054284498,Synapse54,1756054284498,Synapse54
784,93402 (Los Osos),93402,50.2,50.2,126533750.0,86156.78836747548,1756054284498,Synapse54,1756054284498,Synapse54
785,93405 (San Luis Obispo),93405,26.0,26.0,348917500.0,128490.70032021549,1756054284498,Synapse54,1756054284498,Synapse54
786,93407 (San Luis Obispo),93407,21.9,21.9,1165000.0,6679.086198187078,1756054284498,Synapse54,1756054284498,Synapse54
787,93408 (San Luis Obispo),93408,0.0,0.0,20000.0,574.9236751228079,1756054284498,Synapse54,1756054284498,Synapse54
